Date,Open,High,Low,Close,Volume,bb_high,bb_low,Signal
2020-06-17,9528.14,9564.15,9250.0,9463.47,87.384654,10031.035077221322,9188.539922778675,HOLD
2020-06-18,9463.85,9483.41,9286.73,9390.23,49.784917,10032.5815864631,9183.585413536897,HOLD
2020-06-19,9385.73,9438.96,9242.62,9314.01,77.608082,10029.762686313978,9147.972313686023,HOLD
2020-06-20,9307.95,9396.76,9167.99,9353.98,46.640534,10033.024476504479,9133.18652349552,HOLD
2020-06-21,9358.32,9417.09,9283.57,9294.41,42.988649,9906.84233279381,9169.271667206187,HOLD
2020-06-22,9291.44,9777.15,9271.84,9680.86,119.48478,9919.840278801268,9172.085721198731,HOLD
2020-06-23,9689.28,9716.54,9550.0,9613.86,48.806607,9916.134083983063,9171.976916016934,HOLD
2020-06-24,9625.71,9662.99,9211.35,9308.03,147.900737,9887.130338365852,9152.544661634147,HOLD
2020-06-25,9294.78,9334.94,9002.74,9254.68,111.484607,9882.204272971894,9120.086727028103,HOLD
2020-06-26,9249.2,9295.87,9050.0,9161.8,95.466447,9876.909089800425,9075.413910199575,HOLD
2020-06-27,9162.35,9195.6,8835.06,9009.86,144.180415,9867.882251101424,9010.544748898576,BUY
2020-06-28,8993.25,9191.26,8943.61,9118.09,62.387264,9827.848556897983,8984.956443102017,HOLD
2020-06-29,9119.02,9238.72,9027.5,9182.67,61.122479,9773.454235867232,8980.31876413277,HOLD
2020-06-30,9198.47,9199.66,9063.2,9132.51,52.005473,9673.296509631258,9005.095490368742,HOLD
2020-07-01,9132.29,9289.52,9090.31,9231.97,90.950834,9673.378628631099,9001.2403713689,HOLD
2020-07-02,9232.35,9257.75,8948.28,9085.99,107.69768,9666.191232184234,8970.644767815766,HOLD
2020-07-03,9080.24,9121.51,9042.4,9058.26,38.005977,9656.457004322572,8939.60999567743,HOLD
2020-07-04,9056.63,9191.9,9043.13,9139.68,64.979986,9651.824644256183,8923.572355743818,HOLD
2020-07-05,9137.3,9141.86,8909.4,9075.83,84.816948,9639.05594836866,8900.873051631337,HOLD
2020-07-06,9067.38,9369.88,9056.59,9344.62,114.066302,9612.269468676664,8909.211531323339,HOLD
2020-07-07,9344.15,9377.18,9206.54,9258.09,52.013121,9589.488256770046,8911.454743229957,HOLD
2020-07-08,9262.19,9464.26,9233.38,9425.13,120.262634,9594.4369142521,8909.9960857479,HOLD
2020-07-09,9429.96,9432.63,9170.0,9234.39,68.515538,9589.338545982997,8907.132454017,HOLD
2020-07-10,9232.87,9315.3,9125.78,9285.54,70.074404,9582.9649349088,8906.662065091201,HOLD
2020-07-11,9288.49,9298.97,9180.0,9233.85,28.973751,9579.189997449103,8904.381002550901,HOLD
2020-07-12,9230.97,9342.64,9159.78,9300.0,67.36077,9495.710911716233,8949.774088283768,HOLD
2020-07-13,9300.0,9342.86,9198.53,9241.03,134.614116,9410.484232060857,8997.717767939144,HOLD
2020-07-14,9241.88,9279.55,9107.84,9255.02,76.47142,9403.747903292495,8999.153096707507,HOLD
2020-07-15,9254.55,9274.12,9159.37,9201.51,56.09703,9399.613546811806,8997.970453188196,HOLD
2020-07-16,9196.53,9221.29,9043.3,9130.79,51.932473,9399.654074339853,8994.828925660147,HOLD
2020-07-17,9135.09,9181.95,9089.05,9153.08,26.467403,9389.154801406195,9019.650198593805,HOLD
2020-07-18,9147.68,9205.47,9122.89,9164.84,33.498036,9388.218996029529,9025.261003970474,HOLD
2020-07-19,9170.52,9230.85,9106.76,9210.99,33.556284,9389.303302756305,9027.008697243693,HOLD
2020-07-20,9215.16,9220.16,9136.12,9162.0,49.3685,9388.75967266287,9030.501327337128,HOLD
2020-07-21,9162.0,9431.33,9154.02,9386.46,137.426654,9412.297331626261,9022.412668373738,HOLD
2020-07-22,9388.52,9541.97,9285.13,9518.56,87.148336,9464.427245468532,9013.539754531468,SELL
2020-07-23,9520.51,9661.18,9450.0,9608.7,95.568669,9528.423238648751,9004.587761351248,SELL
2020-07-24,9601.25,9633.98,9474.37,9542.14,81.623787,9567.62511088859,9005.631889111412,HOLD
2020-07-25,9541.82,9729.47,9535.47,9699.66,135.852592,9634.520582758967,9001.119417241036,SELL
2020-07-26,9689.94,10130.38,9652.79,9919.91,240.596076,9758.104243024396,8935.064756975606,SELL
2020-07-27,9933.23,11387.17,9923.16,11025.59,1050.896514,10271.83080127568,8598.088198724321,SELL
2020-07-28,11032.42,11236.42,10587.94,10912.79,528.408639,10565.277879497646,8453.407120502352,SELL
2020-07-29,10908.96,11339.99,10833.19,11100.0,159.445256,10856.063465265033,8349.182534734966,SELL
2020-07-30,11083.58,11168.31,10833.85,11100.77,84.020996,11095.861937030204,8290.907062969796,SELL
2020-07-31,11100.76,11436.77,10963.8,11342.27,120.559704,11355.731605985378,8241.879394014619,HOLD
2020-08-01,11339.93,11857.49,11229.46,11807.44,181.397571,11690.050505489007,8158.304494510992,SELL
2020-08-02,11795.37,12106.78,10601.02,11051.39,331.082702,11816.449351362267,8212.941648637732,HOLD
2020-08-03,11071.37,11474.76,10930.95,11218.62,151.111532,11951.958194872297,8273.792805127703,HOLD
2020-08-04,11219.18,11414.12,11017.99,11174.62,136.617914,12056.154644431495,8366.907355568503,HOLD
2020-08-05,11190.23,11779.04,11091.69,11749.51,169.299941,12232.846619093403,8452.087380906598,HOLD
2020-08-06,11748.49,11902.45,11572.96,11760.52,108.645536,12376.72824198749,8568.94975801251,HOLD
2020-08-07,11762.52,11904.26,11503.63,11572.13,110.611031,12455.01972563847,8731.387274361528,HOLD
2020-08-08,11592.57,11803.91,11527.84,11753.11,129.942061,12533.789497942813,8906.829502057186,HOLD
2020-08-09,11762.89,11795.97,11530.0,11667.78,82.826894,12554.339188042117,9136.857811957883,HOLD
2020-08-10,11681.74,12059.94,11442.01,11882.65,171.984429,12597.295588035395,9343.520411964604,HOLD
2020-08-11,11891.62,11934.6,11119.32,11392.15,176.360102,12555.952295856048,9572.222704143951,HOLD
2020-08-12,11389.33,11618.25,11146.46,11566.44,94.555925,12508.887326376895,9815.061673623106,HOLD
2020-08-13,11571.37,11790.01,11276.57,11764.66,128.801882,12418.81050312408,10127.390496875922,HOLD
2020-08-14,11787.67,11853.21,11638.15,11760.4,119.845929,12283.074144377411,10469.20085562259,HOLD
2020-08-15,11762.81,11976.18,11691.56,11867.17,104.310058,12112.811643887344,10834.189356112656,HOLD
2020-08-16,11851.89,11928.76,11692.07,11912.1,41.130538,12149.655787186022,10885.996212813976,HOLD
2020-08-17,11913.37,12464.2,11770.68,12271.4,202.88071,12234.687706747312,10936.825293252687,SELL
2020-08-18,12285.28,12384.95,11820.0,11957.77,139.84325,12256.531096947143,11000.758903052858,HOLD
2020-08-19,11941.63,12001.73,11565.01,11742.87,167.012969,12241.264507690817,11080.235492309183,HOLD
2020-08-20,11750.08,11878.82,11678.38,11864.51,56.581385,12254.565684067233,11119.15831593277,HOLD
2020-08-21,11851.42,11879.76,11490.0,11528.2,114.564867,12241.788950815104,11104.011049184895,HOLD
2020-08-22,11514.42,11684.68,11384.2,11658.24,53.6814,12195.929029382023,11210.555970617974,HOLD
2020-08-23,11656.27,11706.78,11515.35,11649.35,27.752399,12165.793534585313,11283.764465414684,HOLD
2020-08-24,11649.27,11827.84,11385.16,11759.18,191.348515,12115.639985889698,11392.374014110304,HOLD
2020-08-25,11744.45,11761.99,11125.0,11329.12,105.545491,12139.32835065927,11326.646649340728,HOLD
2020-08-26,11317.73,11536.32,11255.11,11466.43,55.228375,12140.547099922669,11296.01890007733,HOLD
2020-08-27,11460.4,11588.68,11125.66,11320.03,121.947578,12158.580171007718,11252.775828992282,HOLD
2020-08-28,11329.22,11539.86,11275.76,11527.41,59.705649,12153.21421642695,11235.57178357305,HOLD
2020-08-29,11527.41,11573.28,11420.47,11481.9,42.574429,12153.137886798424,11217.060113201576,HOLD
2020-08-30,11467.58,11710.0,11467.58,11692.8,41.284754,12134.852132413102,11216.360867586898,HOLD
2020-08-31,11714.43,11773.44,11575.0,11655.0,60.363601,12129.465527663198,11248.032472336801,HOLD
2020-09-01,11648.13,12048.89,11532.85,11915.67,83.807537,12153.77968077377,11258.641319226228,HOLD
2020-09-02,11913.71,11947.02,11161.84,11385.77,170.701557,12154.957938411928,11219.574061588071,HOLD
2020-09-03,11382.69,11455.74,9976.71,10158.14,318.497458,12419.33458472322,10794.971415276781,BUY
2020-09-04,10149.12,10618.52,9907.49,10459.2,250.945714,12480.074478235663,10593.434521764339,BUY
2020-09-05,10443.53,10560.98,9826.51,10147.46,333.873799,12551.502114822753,10345.542885177249,BUY
2020-09-06,10170.2,10335.04,10002.52,10250.85,85.717951,12499.535023236851,10195.45497676315,HOLD
2020-09-07,10249.99,10403.75,9875.32,10356.73,160.5332,12460.50580901031,10074.380190989688,HOLD
2020-09-08,10386.73,10438.09,9844.19,10120.33,266.811627,12457.158234982608,9915.473765017394,HOLD
2020-09-09,10126.18,10348.12,9981.24,10214.95,64.174465,12401.740332667447,9805.935667332553,HOLD
2020-09-10,10212.98,10475.88,10212.98,10338.7,85.8209,12367.794892106129,9720.931107893874,HOLD
2020-09-11,10335.36,10398.01,10201.72,10389.64,46.121523,12302.198287731278,9659.667712268723,HOLD
2020-09-12,10396.34,10478.71,10274.92,10440.68,48.727279,12224.398089806213,9616.60091019379,HOLD
2020-09-13,10447.72,10576.06,10215.95,10316.74,80.157771,12117.855074246443,9578.899925753554,HOLD
2020-09-14,10324.08,10754.08,10247.48,10656.2,93.321583,12067.01296448418,9562.45003551582,HOLD
2020-09-15,10674.48,10926.64,10617.66,10765.22,87.000065,11995.746656526208,9563.595343473793,HOLD
2020-09-16,10779.76,11089.47,10667.62,10948.61,68.511269,11954.737709524816,9567.462290475185,HOLD
2020-09-17,10951.48,11044.24,10748.77,10941.2,89.084524,11876.505866065698,9587.073133934304,HOLD
2020-09-18,10942.84,11036.46,10814.42,10934.34,60.137806,11801.247644449415,9607.575355550585,HOLD
2020-09-19,10933.91,11181.99,10894.54,11079.87,55.339778,11689.690266729625,9657.839733270373,HOLD
2020-09-20,11066.01,11075.73,10763.18,10913.29,71.554164,11556.19721620707,9717.16178379293,HOLD
2020-09-21,10923.84,10987.0,10298.1,10430.45,91.00968,11272.90905408969,9851.927945910309,HOLD
2020-09-22,10419.57,10573.23,10361.39,10520.66,48.576996,11120.89374566926,9917.43225433074,HOLD
2020-09-23,10529.4,10533.36,10145.54,10231.48,117.267695,11116.556269521301,9929.103730478699,HOLD
2020-09-24,10242.56,10789.58,10209.09,10732.42,88.732532,11136.274485664351,9936.707514335645,HOLD
2020-09-25,10736.88,10761.38,10525.5,10680.3,93.693196,11138.257531665688,9988.008468334312,HOLD
2020-09-26,10686.29,10814.86,10650.24,10728.21,45.319597,11147.746441350773,10026.255558649227,HOLD
2020-09-27,10738.3,10799.34,10596.51,10769.13,37.35364,11163.28633114427,10051.955668855731,HOLD
2020-09-28,10782.36,10940.96,10644.91,10700.46,116.440201,11146.168238621227,10127.08676137877,HOLD
2020-09-29,10690.79,10867.58,10636.31,10841.38,52.665951,11145.99706590516,10189.900934094841,HOLD
2020-09-30,10845.75,10851.53,10664.15,10772.67,38.973629,11144.794696492148,10234.500303507853,HOLD
2020-10-01,10782.79,10912.76,10456.66,10621.97,144.012703,11136.619426032177,10265.908573967821,HOLD
2020-10-02,10595.89,10660.0,10379.18,10570.64,114.649594,11131.078870232757,10284.44512976724,HOLD
2020-10-03,10570.48,10599.24,10497.13,10539.04,23.280934,11111.071825926678,10326.682174073323,HOLD
2020-10-04,10532.08,10699.07,10523.1,10666.54,37.834739,11111.284116455692,10327.503883544305,HOLD
2020-10-05,10661.45,10786.07,10619.54,10783.0,56.935442,11112.665265506044,10327.900734493955,HOLD
2020-10-06,10796.67,10796.67,10528.95,10598.86,77.009374,11083.928884602634,10321.662115397367,HOLD
2020-10-07,10599.05,10676.29,10548.27,10667.21,35.546306,11054.332739794425,10323.859260205574,HOLD
2020-10-08,10667.45,10943.29,10541.0,10926.78,94.8116,11052.952975563387,10324.483024436611,HOLD
2020-10-09,10928.95,11100.0,10831.05,11057.75,95.004261,11047.19393845584,10328.030061544157,SELL
2020-10-10,11060.37,11475.47,11057.74,11296.19,140.199952,11144.615848081958,10268.898151918042,SELL
2020-10-11,11306.83,11436.8,11275.24,11377.21,74.397888,11261.430351872557,10246.759648127441,SELL
2020-10-12,11369.31,11719.0,11167.04,11534.76,134.332044,11403.209859343613,10206.390140656385,SELL
2020-10-13,11540.74,11553.07,11312.4,11424.77,138.964645,11460.273483835117,10268.65551616488,HOLD
2020-10-14,11422.09,11537.37,11287.37,11421.15,75.071559,11538.226781019062,10259.575218980941,HOLD
2020-10-15,11422.59,11608.99,11257.86,11489.69,107.741197,11619.396515398403,10259.3444846016,HOLD
2020-10-16,11501.56,11539.27,11206.51,11315.48,95.416234,11660.370061043395,10277.097938956606,HOLD
2020-10-17,11317.69,11404.41,11256.67,11358.66,35.236774,11703.423297996902,10292.997702003096,HOLD
2020-10-18,11360.85,11503.2,11349.42,11500.57,65.917617,11761.86320115234,10314.56879884766,HOLD
2020-10-19,11504.77,11815.88,11410.0,11739.23,131.840508,11861.65790046898,10304.559099531018,HOLD
2020-10-20,11753.05,12033.02,11685.0,11916.7,166.701005,11984.55621283107,10296.063787168932,HOLD
2020-10-21,11916.19,13211.49,10150.0,12785.0,444.383901,12322.347177421296,10174.575822578707,SELL
2020-10-22,12785.0,13180.8,12695.95,12983.94,208.686311,12636.201480768927,10102.051519231074,SELL
2020-10-23,12974.31,13021.75,12730.13,12929.34,99.930428,12866.098642567624,10111.184357432376,SELL
2020-10-24,12934.27,13163.6,12879.02,13106.87,83.046723,13102.77012544619,10118.545874553809,SELL
2020-10-25,13106.95,13344.21,12893.93,13025.11,140.651331,13284.576344565745,10160.950655434257,HOLD
2020-10-26,13032.8,13229.63,12772.58,13062.42,128.888493,13422.289232846571,10269.593767153427,HOLD
2020-10-27,13054.78,13786.29,13047.35,13634.68,164.746622,13655.293292242108,10333.336707757893,HOLD
2020-10-28,13634.29,13853.49,12904.63,13281.6,167.828912,13787.434003310149,10436.677996689852,HOLD
2020-10-29,13267.84,13641.89,12980.0,13441.16,149.862522,13928.599847832022,10533.85315216798,HOLD
2020-10-30,13453.21,13664.48,13120.56,13559.91,166.81886,14078.786541812919,10610.038458187082,HOLD
2020-10-31,13560.0,14091.73,13425.16,13799.01,146.758494,14250.292909744087,10680.712090255915,HOLD
2020-11-01,13779.65,13886.42,13629.62,13749.69,49.02653,14390.908429324261,10761.589570675738,HOLD
2020-11-02,13758.45,13826.8,13201.67,13572.31,150.251675,14466.914055692474,10900.337944307526,HOLD
2020-11-03,13563.01,14067.12,13300.0,14013.83,133.245653,14587.524861839807,11038.99513816019,HOLD
2020-11-04,14018.0,14247.19,13540.77,14141.89,198.083696,14700.964919928669,11190.77508007133,HOLD
2020-11-05,14147.64,15754.48,14097.27,15589.43,257.667349,15099.603395604616,11219.531604395386,SELL
2020-11-06,15585.47,15966.08,15182.77,15569.24,261.716315,15394.71996711935,11345.473032880649,SELL
2020-11-07,15569.4,15755.88,14366.05,14817.32,322.715463,15461.799307578742,11610.068692421257,HOLD
2020-11-08,14806.61,15653.9,14706.58,15479.82,139.915455,15641.073650885593,11804.85334911441,HOLD
2020-11-09,15512.86,15839.35,14816.86,15323.85,248.022834,15743.485800928644,12043.156199071356,HOLD
2020-11-10,15331.79,15453.12,15079.11,15296.25,95.258671,15891.852504807692,12145.914495192308,HOLD
2020-11-11,15299.1,15961.88,15280.6,15695.0,133.311825,16099.215696826803,12209.657303173197,HOLD
2020-11-12,15704.1,16337.86,15456.66,16284.38,246.024222,16390.22205054271,12254.154949457288,HOLD
2020-11-13,16312.14,16467.19,15949.83,16324.84,128.256208,16646.40210690497,12319.771893095027,HOLD
2020-11-14,16288.11,16294.17,15714.28,16060.48,92.197255,16793.626421190635,12476.084578809365,HOLD
2020-11-15,16072.67,16159.59,15779.45,15948.47,35.504029,16883.34548564458,12674.970514355426,HOLD
2020-11-16,15937.16,16883.95,15873.74,16702.53,141.915282,17126.039485634126,12739.061514365876,HOLD
2020-11-17,16709.18,17851.64,16552.05,17664.52,282.074364,17511.12397545463,12792.26902454537,SELL
2020-11-18,17654.86,18465.87,17231.66,17776.29,462.331759,17852.69849415777,12884.207505842229,HOLD
2020-11-19,17806.97,18175.37,17348.97,17811.0,139.761269,18136.35476137841,13025.660238621584,HOLD
2020-11-20,17802.91,18808.03,17752.87,18648.05,209.556679,18569.532087965974,13077.386912034028,SELL
2020-11-21,18664.75,18961.89,18332.83,18690.39,173.283192,18913.12771658249,13227.861283417513,HOLD
2020-11-22,18672.48,18746.93,17621.63,18431.25,220.48253,19090.29561423252,13536.58738576748,HOLD
2020-11-23,18410.28,18761.43,18014.81,18368.93,193.948248,19234.641301761272,13827.751698238724,HOLD
2020-11-24,18362.98,19416.29,18016.39,19157.11,268.147246,19482.775285670486,14081.139714329514,HOLD
2020-11-25,19159.52,19486.66,18500.0,18732.46,221.091607,19708.96422517604,14169.25377482396,HOLD
2020-11-26,18718.36,18912.1,16217.12,17157.0,805.080083,19716.84375911066,14320.150240889338,HOLD
2020-11-27,17164.49,17450.0,16453.41,17137.21,238.306009,19636.69829690748,14632.284703092519,HOLD
2020-11-28,17139.08,17874.66,16867.66,17727.7,150.734238,19641.316730972816,14852.454269027185,HOLD
2020-11-29,17722.16,18337.11,17525.71,18170.19,130.316145,19643.791052040924,15134.613947959082,HOLD
2020-11-30,18183.08,19866.14,18183.08,19695.93,486.304343,19862.56308112664,15355.809918873369,HOLD
2020-12-01,19698.3,19884.88,18087.28,18777.93,619.201227,19890.075044753656,15636.590955246349,HOLD
2020-12-02,18765.52,19336.66,18332.52,19200.94,355.506234,20010.077677223286,15808.244322776714,HOLD
2020-12-03,19197.51,19602.43,18873.45,19421.34,206.958027,20131.17980357404,15996.792196425955,HOLD
2020-12-04,19406.98,19525.05,18577.93,18659.04,367.680353,20057.72076975241,16330.107230247593,HOLD
2020-12-05,18645.45,19176.51,18500.0,19148.7,98.698618,19949.31901389489,16758.531986105107,HOLD
2020-12-06,19137.36,19420.81,18864.86,19371.19,114.295754,19948.73011438488,17025.986885615115,HOLD
2020-12-07,19381.11,19428.25,18905.46,19185.21,118.610672,20003.694606734807,17123.091393265193,HOLD
2020-12-08,19186.32,19294.07,18188.89,18325.63,263.835347,19990.44958138408,17191.27041861592,HOLD
2020-12-09,18321.22,18644.19,17653.54,18546.39,387.659275,19981.218139158096,17274.04086084191,HOLD
2020-12-10,18545.62,18550.94,17930.0,18246.54,229.066809,19971.208114244102,17243.899885755898,HOLD
2020-12-11,18251.96,18294.08,17566.6,18027.76,369.010743,19960.431740241158,17188.413259758843,HOLD
2020-12-12,18032.18,18946.6,18023.06,18811.26,176.851898,19981.4778495513,17205.368150448707,HOLD
2020-12-13,18808.78,19420.37,18711.27,19175.96,193.794492,20040.179043869884,17227.369956130115,HOLD
2020-12-14,19170.85,19343.45,19007.14,19273.23,203.652912,20055.505484120935,17223.655515879072,HOLD
2020-12-15,19279.38,19567.68,19056.5,19428.77,367.574565,20131.390776097312,17217.40122390269,HOLD
2020-12-16,19434.32,21537.3,19284.48,21350.8,691.82997,20592.618628677264,17175.553371322734,SELL
2020-12-17,21341.2,23801.6,21235.72,22812.74,913.689501,21420.309310451652,16915.415689548347,SELL
2020-12-18,22814.55,23284.91,22351.06,23107.85,307.900695,22170.721347172846,16703.01865282715,SELL
2020-12-19,23114.04,24172.13,22761.33,23827.87,337.209001,22989.17754462293,16450.330455377065,SELL
2020-12-20,23817.99,24292.51,23081.64,23476.66,341.499371,23565.147449584892,16252.433550415106,HOLD
2020-12-21,23460.94,24112.35,21959.66,22739.6,378.437064,23922.489971485433,16291.258028514565,HOLD
2020-12-22,22731.75,23830.29,22381.0,23824.13,297.046971,24454.420451627568,16221.646548372428,HOLD
2020-12-23,23816.25,24105.18,22600.0,23223.32,384.221958,24805.631916616407,16250.633083383593,HOLD
2020-12-24,23227.24,23795.75,22710.57,23725.66,289.284576,25184.46587847422,16378.461121525774,HOLD
2020-12-25,23733.42,24781.0,23433.62,24698.7,345.775419,25708.067712087493,16409.85928791251,HOLD
2020-12-26,24713.78,26855.06,24489.33,26472.63,336.38024,26552.294601222675,16275.77639877733,HOLD
2020-12-27,26507.22,28419.58,25820.0,26281.85,651.828424,27213.46799753823,16324.267002461767,HOLD
2020-12-28,26280.53,27496.94,26099.46,27084.18,330.105349,27877.41093612356,16536.179063876436,HOLD
2020-12-29,27090.86,27404.86,25898.79,27359.58,281.974164,28479.237041701763,16815.671958298237,HOLD
2020-12-30,27385.02,28993.55,27385.02,28873.33,473.383663,29241.722039956803,17115.8659600432,HOLD
2020-12-31,28879.64,29313.26,27901.0,28905.32,438.695879,29791.269288835567,17654.07471116443,HOLD
2021-01-01,28933.86,29611.51,28649.46,29305.29,298.357085,30341.252197323185,18153.49480267681,HOLD
2021-01-02,29321.41,33271.38,28955.02,32162.01,667.482338,31441.401344847887,18351.95065515211,SELL
2021-01-03,32174.75,34776.59,31942.96,33031.74,701.951087,32502.092962888062,18667.110037111932,SELL
2021-01-04,33034.55,33593.47,27500.0,32005.27,987.279894,33064.42271388957,19362.430286110433,HOLD
2021-01-05,31996.54,34392.59,29937.69,33946.09,765.314265,34094.36507638474,19592.016923615254,HOLD
2021-01-06,33939.15,36935.58,33319.67,36756.07,864.714279,35728.122025937046,19352.592974062958,SELL
2021-01-07,36761.31,40358.96,35813.86,39444.65,770.127274,37779.70189253774,18934.693107462255,SELL
2021-01-08,39437.66,41958.85,36589.0,40597.2,967.349503,39770.73163384774,18620.596366152262,SELL
2021-01-09,40574.89,41371.87,38739.22,40090.54,484.910296,41263.35531398837,18789.360686011623,HOLD
2021-01-10,40092.11,41330.71,35200.0,38182.97,740.145562,42048.94103896739,19548.11196103261,HOLD
